age,weight,height,income_lpa,smoker,city,occupation,insurance_premium_category
66,56.2,1.68,9.741457,True,Delhi,business_owner,High
61,89.1,1.76,7.851362,False,Indore,private_job,Medium
58,117.7,1.51,17.555605,False,Kota,retired,Medium
71,87.0,1.54,2.145996,False,Hyderabad,unemployed,High
56,94.3,1.55,9.60745,False,Bangalore,private_job,Medium
71,98.9,1.67,7.155957,True,Bangalore,government_job,High
54,82.3,1.85,20.168859,False,Mumbai,retired,Low
60,94.2,1.76,1.321137,True,Chennai,student,High
53,91.2,1.89,5.577359,True,Mumbai,retired,High
73,113.0,1.52,8.11255,False,Delhi,freelancer,High
27,54.2,1.79,7.898584,False,Jalandhar,freelancer,Low
73,70.4,1.63,42.808458,True,Indore,student,High
57,116.4,1.51,5.663658,False,Kolkata,retired,Medium
67,112.3,1.83,50.0,True,Mysore,retired,High
55,82.4,1.57,30.61952,False,Bangalore,retired,Low
35,93.7,1.59,7.883751,False,Kota,government_job,Low
62,70.2,1.64,26.179187,False,Chandigarh,retired,Low
23,64.0,1.82,29.94042,False,Mumbai,business_owner,Low
52,83.0,1.75,9.570281,True,Lucknow,retired,High
30,75.4,1.61,47.796708,False,Chennai,student,Low
34,91.2,1.57,4.602942,True,Hyderabad,unemployed,High
31,56.4,1.54,25.65977,False,Bangalore,student,Low
62,118.0,1.56,11.996315,True,Indore,retired,High
33,118.9,1.85,18.512758,True,Jalandhar,government_job,High
26,99.1,1.87,17.316163,True,Pune,freelancer,Medium
61,87.9,1.89,13.734329,False,Indore,retired,Medium
31,72.4,1.83,50.0,True,Jaipur,student,Low
30,107.0,1.85,7.074115,True,Jalandhar,freelancer,High
29,98.1,1.83,5.64853,True,Kolkata,government_job,Medium
28,62.3,1.88,12.215059,False,Jalandhar,student,Low
53,113.7,1.84,50.0,False,Chennai,private_job,Low
60,107.6,1.68,14.040854,False,Chandigarh,government_job,Medium
74,116.4,1.63,12.445226,True,Jaipur,retired,High
70,101.0,1.73,7.306414,True,Indore,freelancer,High
73,93.2,1.74,7.884516,True,Chennai,unemployed,High
53,79.8,1.73,43.666629,True,Delhi,unemployed,Medium
63,115.2,1.78,12.571995,False,Indore,private_job,High
33,110.6,1.78,17.815495,False,Chandigarh,student,Low
55,54.2,1.53,6.247314,False,Jalandhar,retired,Low
65,52.9,1.61,31.644135,True,Jalandhar,business_owner,High
74,77.0,1.86,50.0,False,Hyderabad,retired,Low
48,106.8,1.74,4.853299,False,Chennai,private_job,High
52,118.9,1.63,4.990329,False,Lucknow,retired,High
41,61.4,1.84,5.318323,True,Hyderabad,unemployed,High
35,91.9,1.6,42.066227,True,Kota,student,Medium
49,77.3,1.66,4.678255,False,Mumbai,retired,Medium
57,117.7,1.61,9.221385,True,Kota,unemployed,High
47,109.0,1.85,4.55889,False,Jalandhar,unemployed,High
58,108.7,1.79,50.0,False,Pune,government_job,Low
27,83.3,1.68,7.502033,False,Kota,unemployed,Low
41,79.6,1.87,50.0,True,Lucknow,government_job,Low
20,69.9,1.87,13.076501,True,Jaipur,freelancer,Medium
42,55.0,1.78,7.823752,False,Lucknow,retired,Low
56,110.5,1.86,32.419864,True,Delhi,retired,Medium
74,106.9,1.79,12.894603,True,Lucknow,government_job,High
62,119.8,1.75,50.0,False,Jaipur,private_job,Medium
41,119.6,1.67,10.610281,False,Indore,retired,Low
22,89.3,1.61,8.191459,False,Gaya,government_job,Low
46,103.9,1.52,8.155436,False,Indore,government_job,Medium
54,116.0,1.82,50.0,True,Jalandhar,retired,Medium
18,109.5,1.55,17.742028,False,Chandigarh,government_job,Low
43,68.1,1.66,5.982107,True,Mysore,retired,Medium
56,82.1,1.59,2.775796,True,Jalandhar,retired,High
44,60.0,1.68,16.985728,False,Chandigarh,freelancer,Low
21,116.6,1.63,4.797196,True,Mysore,private_job,High
34,92.7,1.83,1.925534,False,Delhi,unemployed,Medium
55,66.8,1.89,44.593289,False,Lucknow,retired,Low
61,97.2,1.88,3.470586,False,Lucknow,private_job,High
67,93.6,1.75,1.885711,False,Jalandhar,student,High
22,75.7,1.89,11.574022,False,Jalandhar,student,Low
56,58.9,1.66,9.682021,False,Lucknow,private_job,Low
37,97.2,1.71,5.15194,True,Gaya,government_job,High
22,86.8,1.6,17.130571,False,Chennai,business_owner,Low
58,104.2,1.86,9.715317,False,Delhi,retired,Medium
40,86.8,1.57,50.0,False,Jalandhar,unemployed,Low
41,109.6,1.74,10.890148,True,Hyderabad,retired,High
56,89.0,1.82,3.320792,False,Indore,student,Medium
66,89.6,1.74,18.73179,False,Mysore,unemployed,Medium
33,111.3,1.53,20.519283,True,Chandigarh,student,High
65,78.8,1.74,9.313703,False,Bangalore,retired,Medium
46,60.3,1.81,2.16033,True,Mysore,government_job,High
44,53.1,1.58,50.0,False,Kota,unemployed,Low
58,103.0,1.79,3.357849,False,Kolkata,freelancer,High
66,93.7,1.85,35.586458,False,Delhi,retired,Low
50,99.5,1.89,50.0,False,Hyderabad,private_job,Low
25,65.7,1.66,9.573833,True,Bangalore,government_job,Medium
27,60.5,1.51,35.427178,False,Mumbai,government_job,Low
69,52.1,1.67,39.008791,False,Jalandhar,retired,Low
59,75.2,1.76,4.13963,False,Kolkata,retired,Medium
64,91.6,1.86,50.0,False,Lucknow,business_owner,Low
20,78.0,1.88,19.341483,True,Kolkata,unemployed,Medium
46,81.2,1.86,1.244823,True,Jaipur,retired,High
59,113.2,1.76,16.742864,False,Chandigarh,private_job,Medium
40,75.0,1.77,7.280188,False,Indore,freelancer,Low
32,86.4,1.5,21.987783,False,Gaya,unemployed,Low
55,104.9,1.65,6.65845,True,Chandigarh,unemployed,High
25,78.3,1.86,6.704206,False,Kolkata,private_job,Low
33,93.8,1.78,4.308887,False,Kolkata,unemployed,Medium
62,110.3,1.69,17.241785,False,Mumbai,private_job,High
27,116.3,1.54,23.860634,False,Indore,private_job,Low
57,61.2,1.6,13.422493,True,Bangalore,freelancer,High
29,114.8,1.72,9.743078,False,Lucknow,business_owner,Low
50,84.9,1.86,14.973749,True,Hyderabad,retired,High
75,68.8,1.54,43.061473,True,Chandigarh,unemployed,High
40,82.6,1.56,4.288612,False,Mysore,retired,Medium
47,118.4,1.76,3.095142,True,Chandigarh,retired,High
53,84.9,1.62,3.593787,True,Kolkata,retired,High
60,73.7,1.57,2.218904,False,Delhi,unemployed,Medium
41,94.6,1.57,4.414181,False,Chandigarh,retired,Medium
62,67.6,1.7,47.243345,True,Jalandhar,student,High
62,56.3,1.73,2.076245,True,Lucknow,unemployed,High
44,60.0,1.86,10.213218,True,Jaipur,government_job,High
68,59.9,1.71,28.027996,False,Chandigarh,retired,Low
39,61.5,1.78,13.639635,True,Delhi,student,Medium
66,60.6,1.57,35.153943,True,Lucknow,business_owner,High
54,95.1,1.79,7.112288,True,Delhi,unemployed,High
61,63.6,1.76,7.829688,False,Jaipur,retired,Medium
40,74.8,1.59,8.769242,True,Mumbai,retired,Medium
38,112.7,1.77,24.745237,True,Jaipur,unemployed,High
27,83.7,1.58,50.0,False,Kolkata,government_job,Low
43,97.0,1.74,13.352557,True,Hyderabad,unemployed,High
38,62.9,1.77,10.379684,False,Jaipur,government_job,Low
41,64.3,1.78,4.667217,False,Mysore,unemployed,Medium
21,53.9,1.86,50.0,True,Kota,government_job,Medium
66,62.7,1.88,8.797859,False,Kolkata,government_job,High
47,70.2,1.82,6.823111,False,Gaya,student,Low
69,63.3,1.85,10.687334,True,Chandigarh,freelancer,High
49,57.2,1.51,50.0,False,Chandigarh,government_job,Low
51,59.4,1.65,7.261584,True,Indore,student,High
50,82.8,1.52,13.096174,False,Lucknow,student,Medium
71,65.3,1.59,0.845575,False,Jaipur,retired,High
66,76.1,1.65,39.579597,True,Delhi,private_job,High
48,85.7,1.85,9.826604,False,Jaipur,business_owner,Low
31,98.5,1.7,36.717206,False,Indore,business_owner,Low
34,53.8,1.76,27.038989,True,Mumbai,private_job,Medium
57,106.0,1.65,16.034441,True,Chennai,retired,High
44,94.2,1.74,8.208204,True,Jalandhar,retired,High
35,56.7,1.83,14.435463,False,Jaipur,freelancer,Low
42,111.1,1.62,3.081499,True,Bangalore,freelancer,High
73,114.4,1.87,17.24035,True,Lucknow,government_job,High
43,55.3,1.59,24.743171,True,Jalandhar,student,Medium
64,70.1,1.87,14.733872,False,Gaya,government_job,Medium
68,106.5,1.51,14.009009,False,Kota,government_job,High
54,102.5,1.72,6.912207,False,Lucknow,student,Medium
62,63.8,1.89,11.284248,False,Mumbai,freelancer,High
40,65.5,1.74,4.028513,True,Delhi,freelancer,High
69,76.6,1.72,7.388244,True,Jaipur,private_job,High
33,84.4,1.77,50.0,False,Delhi,business_owner,Low
57,93.6,1.62,14.844021,False,Kota,retired,Medium
47,76.4,1.52,22.964567,True,Chennai,business_owner,High
44,82.9,1.6,13.080281,False,Bangalore,unemployed,Low
69,102.5,1.57,14.471317,False,Delhi,freelancer,High
20,53.6,1.87,15.609015,False,Chandigarh,freelancer,Low
69,68.4,1.84,10.328775,True,Chandigarh,retired,High
55,100.1,1.63,25.858209,True,Hyderabad,private_job,Medium
69,112.6,1.83,6.126645,False,Indore,unemployed,High
72,86.3,1.58,2.63386,False,Jalandhar,private_job,High
18,87.7,1.58,16.716539,True,Chennai,government_job,High
65,58.5,1.81,46.068377,False,Mysore,unemployed,Medium
60,81.8,1.63,6.59179,False,Jalandhar,retired,Medium
23,87.7,1.53,31.905584,False,Mumbai,private_job,Low
72,67.8,1.79,28.210724,True,Mumbai,unemployed,High
66,69.6,1.9,50.0,True,Indore,student,High
51,77.0,1.73,50.0,False,Indore,unemployed,Low
49,52.5,1.61,25.487083,False,Pune,government_job,Low
44,73.2,1.65,11.80123,False,Delhi,retired,Low
51,65.6,1.76,2.274991,True,Mumbai,retired,High
49,73.6,1.78,39.416308,False,Indore,retired,Low
43,59.3,1.85,46.735915,False,Delhi,unemployed,Low
38,112.3,1.86,10.142893,True,Chandigarh,government_job,High
67,91.9,1.84,19.83073,False,Jaipur,freelancer,Medium
49,97.8,1.76,4.352286,True,Pune,student,High
25,105.3,1.68,6.972085,True,Chennai,government_job,High
64,85.3,1.77,3.145997,False,Jalandhar,retired,High
30,57.1,1.77,18.100165,True,Mysore,government_job,High
64,88.0,1.59,8.674689,False,Delhi,freelancer,High
60,91.4,1.7,50.0,False,Indore,retired,Low
48,102.3,1.58,17.430464,False,Mysore,retired,Medium
24,80.8,1.86,19.853966,True,Delhi,student,Medium
41,59.9,1.63,13.634057,False,Jalandhar,unemployed,Low
69,70.6,1.82,50.0,True,Hyderabad,student,High
47,76.0,1.65,50.0,False,Chennai,student,Low
67,95.5,1.81,11.147471,True,Mumbai,retired,High
30,90.3,1.59,18.695588,True,Kolkata,freelancer,High
20,75.6,1.81,50.0,True,Delhi,freelancer,Low
63,118.9,1.57,3.692994,True,Lucknow,unemployed,High
24,92.7,1.7,18.768438,True,Lucknow,private_job,High
57,67.4,1.55,9.160911,False,Bangalore,unemployed,Low
51,58.1,1.71,50.0,True,Jaipur,retired,Medium
68,61.6,1.83,24.135467,False,Delhi,private_job,High
24,68.0,1.8,1.99061,False,Hyderabad,freelancer,Medium
22,62.1,1.52,8.522439,False,Hyderabad,private_job,Low
73,63.9,1.7,50.0,False,Pune,retired,Low
57,70.7,1.84,35.916637,False,Kolkata,unemployed,Low
37,63.0,1.76,4.277093,False,Gaya,unemployed,Medium
43,112.7,1.52,4.587714,True,Lucknow,retired,High
74,56.6,1.63,14.671789,False,Lucknow,retired,Medium
46,87.1,1.72,12.681967,True,Kota,retired,High
55,79.3,1.57,10.151428,False,Chandigarh,retired,Medium
42,118.6,1.77,8.6401,True,Kota,freelancer,High
58,58.8,1.75,7.052321,True,Mumbai,business_owner,High
60,78.4,1.58,50.0,False,Delhi,business_owner,Low
57,117.7,1.72,9.003813,True,Chandigarh,retired,High
59,110.6,1.82,6.520723,False,Lucknow,retired,Medium
72,107.2,1.65,23.489404,False,Mysore,retired,High
33,68.8,1.6,12.043622,True,Mysore,government_job,Medium
68,62.8,1.78,4.885655,True,Indore,government_job,High
59,97.0,1.53,10.225922,True,Chandigarh,unemployed,High
49,114.9,1.83,12.602344,True,Chandigarh,retired,High
67,89.3,1.88,21.613717,False,Chandigarh,freelancer,Medium
21,90.4,1.89,18.998351,False,Mumbai,business_owner,Low
43,70.3,1.67,4.406038,False,Indore,private_job,Medium
69,104.0,1.75,26.300006,False,Indore,business_owner,Medium
59,63.9,1.84,35.921241,True,Mysore,private_job,Medium
64,73.3,1.59,4.122891,False,Kota,student,High
66,80.3,1.51,5.729483,False,Indore,private_job,High
50,86.0,1.65,11.099549,False,Delhi,private_job,Medium
60,67.8,1.85,17.141624,False,Jaipur,government_job,Low
35,59.0,1.7,17.874281,False,Hyderabad,student,Low
38,93.0,1.71,12.845671,True,Mumbai,unemployed,High
29,70.9,1.78,2.788061,True,Chandigarh,unemployed,High
29,91.0,1.73,40.987691,False,Jaipur,unemployed,Low
19,61.7,1.52,4.523069,True,Hyderabad,private_job,High
45,84.2,1.72,50.0,False,Jaipur,retired,Low
29,87.7,1.76,48.631106,True,Pune,government_job,Low
69,54.7,1.76,3.955586,True,Chandigarh,government_job,High
61,74.2,1.79,19.840411,False,Lucknow,retired,Medium
39,60.3,1.71,50.0,True,Delhi,freelancer,Low
67,55.5,1.86,25.731901,False,Lucknow,unemployed,Medium
36,119.1,1.69,2.080292,False,Chandigarh,unemployed,Medium
37,73.2,1.71,12.920054,False,Jalandhar,government_job,Low
52,106.7,1.81,33.68794,True,Pune,business_owner,Medium
53,68.6,1.83,50.0,False,Chennai,private_job,Low
24,97.9,1.76,11.59842,True,Indore,business_owner,High
21,103.3,1.55,2.153569,True,Delhi,unemployed,High
32,92.0,1.63,50.0,False,Lucknow,government_job,Low
59,83.5,1.51,11.766982,False,Lucknow,retired,Medium
75,79.4,1.62,50.0,True,Mumbai,student,High
56,75.1,1.73,10.135862,False,Mumbai,retired,Low
64,115.0,1.82,24.649617,False,Mysore,student,High
23,108.2,1.73,6.334242,True,Chandigarh,freelancer,High
52,117.4,1.52,6.470922,False,Delhi,unemployed,Medium
48,59.6,1.6,50.0,False,Hyderabad,retired,Low
61,101.3,1.73,37.852349,True,Mysore,student,High
30,115.6,1.78,13.056355,False,Indore,unemployed,Low
47,63.6,1.85,37.636439,True,Delhi,unemployed,Medium
54,55.7,1.89,6.387432,True,Gaya,retired,High
71,102.0,1.86,13.486818,False,Jaipur,government_job,Medium
57,90.6,1.69,15.066335,True,Chandigarh,student,High
66,108.9,1.8,5.845715,False,Chandigarh,student,High
42,60.7,1.6,5.061254,False,Mysore,business_owner,Low
69,105.7,1.53,1.686354,False,Mysore,unemployed,High
48,65.0,1.52,4.644592,True,Delhi,retired,High
52,62.3,1.6,50.0,False,Chandigarh,government_job,Low
48,62.4,1.52,1.906529,False,Delhi,retired,Medium
43,107.1,1.84,12.960882,True,Mumbai,freelancer,High
21,96.8,1.7,15.924613,False,Lucknow,government_job,Low
59,87.0,1.82,10.229307,False,Indore,business_owner,Low
75,75.8,1.88,35.226452,True,Delhi,retired,High
70,111.4,1.9,9.948716,False,Jalandhar,government_job,High
37,78.1,1.87,38.429734,False,Pune,business_owner,Low
56,107.2,1.79,24.631712,True,Delhi,unemployed,High
22,81.3,1.68,3.038582,False,Chennai,government_job,Medium
68,77.0,1.74,48.313272,False,Jalandhar,business_owner,Low
54,82.9,1.83,9.5338,False,Pune,unemployed,Low
31,71.8,1.86,1.87718,False,Chandigarh,private_job,Medium
56,102.5,1.88,22.610755,False,Jaipur,retired,Low
32,85.6,1.79,9.818311,False,Delhi,government_job,Low
38,67.1,1.72,50.0,True,Bangalore,government_job,Low
45,112.9,1.89,44.932603,False,Jalandhar,retired,Low
46,77.5,1.88,4.99035,False,Jalandhar,retired,Medium
56,88.4,1.69,38.240131,True,Kolkata,freelancer,Medium
18,113.4,1.76,6.261174,False,Kolkata,freelancer,Low
41,94.0,1.82,2.175429,False,Chandigarh,student,Medium
42,59.1,1.67,6.84804,True,Hyderabad,business_owner,Medium
48,115.7,1.83,3.120458,True,Mysore,student,High
71,94.2,1.54,13.263066,True,Indore,freelancer,High
44,74.1,1.69,50.0,False,Mysore,business_owner,Low
50,60.7,1.69,14.681357,False,Lucknow,retired,Low
70,105.6,1.77,22.366141,True,Indore,business_owner,High
58,93.7,1.55,4.46617,True,Bangalore,unemployed,High
74,87.7,1.54,7.430703,False,Delhi,student,High
51,112.5,1.86,24.527247,True,Mysore,retired,High
59,105.3,1.62,12.485403,False,Chandigarh,unemployed,Medium
54,61.5,1.63,6.093269,False,Kota,retired,Low
43,72.5,1.81,40.572171,True,Chandigarh,government_job,Low
74,68.2,1.67,15.713595,False,Mysore,unemployed,Medium
22,102.2,1.83,50.0,False,Jaipur,private_job,Low
40,53.4,1.66,27.805639,True,Mumbai,unemployed,Low
65,90.3,1.8,3.864708,False,Lucknow,retired,High
68,103.5,1.71,15.290336,False,Indore,retired,High
22,111.3,1.87,3.581007,False,Indore,unemployed,Medium
39,74.6,1.63,50.0,True,Chennai,business_owner,Low
36,107.5,1.65,4.536814,True,Chandigarh,student,High
57,58.7,1.89,45.859069,False,Indore,government_job,Low
45,109.3,1.8,38.46366,False,Chandigarh,retired,Low
64,59.9,1.81,6.354951,False,Kota,freelancer,High
63,78.4,1.62,19.322038,False,Mysore,student,Medium
22,105.9,1.71,17.839317,True,Bangalore,government_job,High
36,61.4,1.63,33.649497,True,Delhi,business_owner,Low
31,66.8,1.6,16.357374,True,Jalandhar,unemployed,Medium
72,100.7,1.71,6.456652,False,Chennai,private_job,High
40,100.6,1.9,24.949461,False,Delhi,freelancer,Low
62,95.1,1.59,25.043098,False,Jalandhar,retired,Medium
32,98.8,1.6,4.834542,True,Kolkata,freelancer,High
38,88.4,1.6,1.066173,False,Chandigarh,government_job,Medium
49,68.4,1.82,25.808605,True,Kota,retired,Medium
60,74.8,1.7,20.301132,False,Bangalore,freelancer,Low
60,63.6,1.65,21.649496,False,Mumbai,government_job,Low
70,113.5,1.84,50.0,False,Indore,business_owner,Medium
68,91.2,1.62,35.29376,True,Mumbai,government_job,High
58,78.6,1.66,50.0,False,Kolkata,business_owner,Low
66,82.8,1.53,31.859898,False,Pune,retired,Medium
69,116.2,1.55,15.773731,False,Chennai,freelancer,High
62,61.6,1.55,3.481457,False,Indore,retired,High
45,91.4,1.64,50.0,False,Indore,student,Low
54,85.9,1.71,10.691724,False,Chennai,government_job,Low
45,93.1,1.5,6.91384,False,Pune,retired,Low
45,52.3,1.58,27.133435,True,Mysore,student,Low
37,111.0,1.57,1.787434,False,Delhi,private_job,Medium
37,115.1,1.6,5.972006,False,Delhi,government_job,Low
44,89.9,1.57,6.73849,True,Jaipur,retired,High
30,99.0,1.58,6.530092,True,Bangalore,government_job,High
48,114.5,1.89,50.0,False,Hyderabad,business_owner,Low
34,99.7,1.74,12.298005,True,Jalandhar,student,High
56,61.6,1.81,6.667374,True,Indore,government_job,High
34,90.7,1.83,12.766781,False,Lucknow,government_job,Low
72,92.8,1.77,34.435044,False,Pune,business_owner,Low
24,80.2,1.78,1.653909,False,Jalandhar,government_job,Medium
74,101.7,1.75,15.269541,True,Mumbai,retired,High
34,115.3,1.76,8.180494,False,Pune,freelancer,Low
55,114.7,1.87,18.110932,False,Kota,retired,Medium
59,82.1,1.57,3.817404,True,Mysore,government_job,High
48,58.9,1.61,11.047676,False,Chennai,retired,Low
39,118.8,1.54,11.585312,False,Lucknow,student,Low
36,108.7,1.83,3.328012,True,Mumbai,student,High
36,59.7,1.68,50.0,True,Mumbai,business_owner,Low
32,114.4,1.86,21.250658,False,Mysore,unemployed,Low
34,110.9,1.66,37.091808,True,Indore,unemployed,Medium
54,86.7,1.68,9.12122,False,Mumbai,government_job,Medium
36,91.7,1.68,17.050839,False,Lucknow,business_owner,Low
55,78.5,1.74,3.589519,True,Jaipur,retired,High
70,54.9,1.81,6.658317,False,Chandigarh,student,High
68,74.1,1.64,5.009088,False,Chandigarh,unemployed,Medium
47,106.3,1.75,18.656066,False,Bangalore,unemployed,Medium
48,51.4,1.58,50.0,False,Chennai,freelancer,Low
23,74.0,1.72,36.372007,False,Gaya,government_job,Low
56,78.5,1.72,50.0,True,Chandigarh,retired,Medium
70,88.0,1.86,32.238608,True,Delhi,government_job,High
48,114.3,1.86,21.375348,True,Kota,unemployed,High
67,74.9,1.69,4.880814,False,Delhi,retired,High
73,74.9,1.51,19.214135,True,Mumbai,retired,High
69,101.8,1.84,7.991926,False,Chandigarh,retired,High
48,82.2,1.5,33.624739,False,Jaipur,retired,Low
22,66.5,1.69,3.018943,True,Jalandhar,government_job,High
34,82.2,1.51,11.954054,False,Chandigarh,government_job,Low
68,60.8,1.64,13.724653,False,Pune,unemployed,Medium
74,63.2,1.75,50.0,False,Delhi,private_job,Low
33,85.3,1.65,4.369114,False,Mumbai,business_owner,Medium
69,79.9,1.87,48.665514,True,Lucknow,business_owner,High
74,113.9,1.76,33.306517,True,Jaipur,retired,High
39,76.0,1.76,10.161809,False,Jaipur,unemployed,Low
47,91.0,1.65,21.128669,False,Jalandhar,retired,Medium
70,94.5,1.52,10.228989,True,Hyderabad,freelancer,High
74,52.0,1.8,13.681754,False,Jalandhar,business_owner,High
62,96.7,1.79,30.824335,False,Jalandhar,government_job,Medium
58,63.3,1.71,50.0,False,Chennai,business_owner,Low
71,117.1,1.67,38.884087,True,Lucknow,private_job,High
22,61.3,1.72,17.677291,False,Hyderabad,freelancer,Low
34,79.6,1.8,50.0,False,Bangalore,unemployed,Low
46,57.0,1.79,2.821991,False,Mysore,private_job,High
42,119.6,1.76,8.62771,False,Kolkata,retired,Low
36,85.6,1.86,14.496775,True,Mumbai,unemployed,Medium
36,92.0,1.74,4.295587,False,Chandigarh,business_owner,Medium
20,55.7,1.51,7.425055,False,Jaipur,government_job,Low
52,102.6,1.75,2.178083,False,Hyderabad,retired,High
38,65.5,1.75,3.298195,True,Kolkata,unemployed,High
62,112.8,1.53,10.283022,True,Jaipur,retired,High
72,65.2,1.67,4.78426,False,Lucknow,retired,High
31,64.2,1.76,21.388958,True,Jaipur,government_job,Medium
49,53.6,1.78,18.074986,True,Mumbai,government_job,High
19,83.5,1.86,19.941111,False,Kolkata,student,Low
52,89.9,1.84,7.730147,True,Indore,government_job,High
72,55.6,1.55,44.283012,True,Chandigarh,unemployed,High
54,104.4,1.74,23.355672,True,Hyderabad,retired,High
42,82.2,1.74,17.235625,False,Chennai,business_owner,Low
51,87.1,1.62,17.393404,True,Jalandhar,retired,High
55,81.4,1.57,10.71576,False,Mysore,unemployed,Medium
38,78.6,1.58,50.0,False,Mumbai,government_job,Low
33,89.5,1.57,47.267845,False,Jalandhar,unemployed,Low
66,61.8,1.82,9.008294,True,Hyderabad,private_job,High
60,63.6,1.56,16.141936,True,Kota,private_job,High
